%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y
1	965.2036854
5	758.4355282
10	639.7670556
15	463.2410054
20	453.8575079
25	363.3197663
30	331.043688


