%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.5959	0	0.7
-6.0959	0	0.7
-5.5959	0	0.7
-5.0959	3	0.7
-4.5959	5	0.7
-4.0959	7	0.7
-3.5959	15	0.7
-3.0959	29	0.7
-2.5959	46	0.7
-2.0959	59	0.7
-1.5959	85	0.7
-1.0959	108	0.7
-0.5959	118	0.7
-0.0959	120	0.7
0.4041	116	0.7
0.9041	108	0.7
1.4041	86	0.7
1.9041	70	0.7
2.4041	56	0.7
2.9041	40	0.7
3.4041	23	0.7
3.9041	13	0.7
4.4041	6	0.7
4.9041	3	0.7
5.4041	0	0.7
5.9041	0	0.7
6.4041	0	0.7
6.9041	0	0.7
7.4041	0	0.7


