%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.4362	0	0.3
-5.9362	0	0.3
-5.4362	0	0.3
-4.9362	0	0.3
-4.4362	0	0.3
-3.9362	0	0.3
-3.4362	3	0.3
-2.9362	10	0.3
-2.4362	44	0.3
-1.9362	75	0.3
-1.4362	101	0.3
-0.9362	117	0.3
-0.4362	132	0.3
0.0638	131	0.3
0.5638	129	0.3
1.0638	116	0.3
1.5638	96	0.3
2.0638	58	0.3
2.5638	37	0.3
3.0638	14	0.3
3.5638	3	0.3
4.0638	0	0.3
4.5638	0	0.3
5.0638	0	0.3
5.5638	0	0.3
6.0638	0	0.3
6.5638	0	0.3
7.0638	0	0.3
7.5638	0	0.3

