%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.069	1	1.1
-5.569	2	1.1
-5.069	4	1.1
-4.569	10	1.1
-4.069	10	1.1
-3.569	13	1.1
-3.069	17	1.1
-2.569	23	1.1
-2.069	30	1.1
-1.569	37	1.1
-1.069	42	1.1
-0.569	45	1.1
-0.069	45	1.1
0.431	43	1.1
0.931	37	1.1
1.431	30	1.1
1.931	27	1.1
2.431	26	1.1
2.931	23	1.1
3.431	20	1.1
3.931	15	1.1
4.431	9	1.1
4.931	7	1.1
5.431	5	1.1
5.931	4	1.1
6.431	3	1.1
6.931	2	1.1
7.431	1	1.1
7.931	1	1.1




