%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.633	0	0.1
-6.133	0	0.1
-5.633	0	0.1
-5.133	0	0.1
-4.633	0	0.1
-4.133	0	0.1
-3.633	0	0.1
-3.133	2	0.1
-2.633	24	0.1
-2.133	49	0.1
-1.633	69	0.1
-1.133	99	0.1
-0.633	130	0.1
-0.133	141	0.1
0.367	141	0.1
0.867	117	0.1
1.367	83	0.1
1.867	57	0.1
2.367	39	0.1
2.867	14	0.1
3.367	0	0.1
3.867	0	0.1
4.367	0	0.1
4.867	0	0.1
5.367	0	0.1
5.867	0	0.1
6.367	0	0.1
6.867	0	0.1
7.367	0	0.1




