%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.2544	0	0.9
-5.7544	5	0.9
-5.2544	4	0.9
-4.7544	9	0.9
-4.2544	11	0.9
-3.7544	20	0.9
-3.2544	26	0.9
-2.7544	34	0.9
-2.2544	36	0.9
-1.7544	48	0.9
-1.2544	54	0.9
-0.7544	63	0.9
-0.2544	66	0.9
0.2456	66	0.9
0.7456	64	0.9
1.2456	57	0.9
1.7456	48	0.9
2.2456	41	0.9
2.7456	32	0.9
3.2456	24	0.9
3.7456	17	0.9
4.2456	12	0.9
4.7456	6	0.9
5.2456	4	0.9
5.7456	2	0.9
6.2456	0	0.9
6.7456	0	0.9
7.2456	0	0.9
7.7456	0	0.9


