%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.4668	0	0.5
-5.9668	0	0.5
-5.4668	0	0.5
-4.9668	0	0.5
-4.4668	0	0.5
-3.9668	0	0.5
-3.4668	0	0.5
-2.9668	8	0.5
-2.4668	25	0.5
-1.9668	36	0.5
-1.4668	48	0.5
-0.9668	65	0.5
-0.4668	79	0.5
0.0332	82	0.5
0.5332	75	0.5
1.0332	60	0.5
1.5332	45	0.5
2.0332	34	0.5
2.5332	22	0.5
3.0332	15	0.5
3.5332	8	0.5
4.0332	2	0.5
4.5332	0	0.5
5.0332	0	0.5
5.5332	0	0.5
6.0332	0	0.5
6.5332	0	0.5
7.0332	0	0.5
7.5332	0	0.5



