%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-5.159	2	1.1
-4.659	9	1.1
-4.159	11	1.1
-3.659	14	1.1
-3.159	16	1.1
-2.659	21	1.1
-2.159	25	1.1
-1.659	28	1.1
-1.159	31	1.1
-0.659	34	1.1
-0.159	35	1.1
0.341	36	1.1
0.841	32	1.1
1.341	31	1.1
1.841	28	1.1
2.341	21	1.1
2.841	16	1.1
3.341	14	1.1
3.841	12	1.1
4.341	11	1.1
4.841	9	1.1
5.341	6	1.1
5.841	5	1.1
6.341	5	1.1
6.841	4	1.1
7.341	4	1.1
7.841	4	1.1
8.341	2	1.1
8.841	2	1.1



