%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.3737	5	1.1
-5.8737	8	1.1
-5.3737	12	1.1
-4.8737	15	1.1
-4.3737	17	1.1
-3.8737	20	1.1
-3.3737	25	1.1
-2.8737	36	1.1
-2.3737	43	1.1
-1.8737	54	1.1
-1.3737	64	1.1
-0.8737	71	1.1
-0.3737	75	1.1
0.1263	76	1.1
0.6263	70	1.1
1.1263	65	1.1
1.6263	56	1.1
2.1263	51	1.1
2.6263	42	1.1
3.1263	32	1.1
3.6263	26	1.1
4.1263	20	1.1
4.6263	12	1.1
5.1263	10	1.1
5.6263	5	1.1
6.1263	4	1.1
6.6263	4	1.1
7.1263	2	1.1
7.6263	2	1.1



