%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.3925	0	0.7
-5.8925	0	0.7
-5.3925	0	0.7
-4.8925	0	0.7
-4.3925	0	0.7
-3.8925	2	0.7
-3.3925	5	0.7
-2.8925	14	0.7
-2.3925	28	0.7
-1.8925	34	0.7
-1.3925	39	0.7
-0.8925	46	0.7
-0.3925	48	0.7
0.1075	50	0.7
0.6075	46	0.7
1.1075	42	0.7
1.6075	36	0.7
2.1075	24	0.7
2.6075	21	0.7
3.1075	16	0.7
3.6075	11	0.7
4.1075	6	0.7
4.6075	4	0.7
5.1075	0	0.7
5.6075	0	0.7
6.1075	0	0.7
6.6075	0	0.7
7.1075	0	0.7
7.6075	0	0.7



