%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.622	0	0.3
-6.122	0	0.3
-5.622	0	0.3
-5.122	0	0.3
-4.622	0	0.3
-4.122	0	0.3
-3.622	5	0.3
-3.122	23	0.3
-2.622	59	0.3
-2.122	87	0.3
-1.622	125	0.3
-1.122	150	0.3
-0.622	168	0.3
-0.122	181	0.3
0.378	175	0.3
0.878	159	0.3
1.378	130	0.3
1.878	100	0.3
2.378	81	0.3
2.878	43	0.3
3.378	20	0.3
3.878	7	0.3
4.378	0	0.3
4.878	0	0.3
5.378	0	0.3
5.878	0	0.3
6.378	0	0.3
6.878	0	0.3
7.378	0	0.3


