%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-5.743	0	0.9
-5.243	0	0.9
-4.743	4	0.9
-4.243	4	0.9
-3.743	6	0.9
-3.243	14	0.9
-2.743	18	0.9
-2.243	24	0.9
-1.743	31	0.9
-1.243	34	0.9
-0.743	36	0.9
-0.243	40	0.9
0.257	39	0.9
0.757	36	0.9
1.257	36	0.9
1.757	29	0.9
2.257	21	0.9
2.757	16	0.9
3.257	14	0.9
3.757	10	0.9
4.257	6	0.9
4.757	4	0.9
5.257	4	0.9
5.757	2	0.9
6.257	1	0.9
6.757	0	0.9
7.257	0	0.9
7.757	0	0.9
8.257	0	0.9

