%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-5.428	4	1.1
-4.928	7	1.1
-4.428	11	1.1
-3.928	12	1.1
-3.428	15	1.1
-2.928	20	1.1
-2.428	26	1.1
-1.928	32	1.1
-1.428	34	1.1
-0.928	39	1.1
-0.428	39	1.1
0.072	40	1.1
0.572	39	1.1
1.072	37	1.1
1.572	34	1.1
2.072	29	1.1
2.572	23	1.1
3.072	18	1.1
3.572	15	1.1
4.072	12	1.1
4.572	9	1.1
5.072	7	1.1
5.572	6	1.1
6.072	4	1.1
6.572	4	1.1
7.072	3	1.1
7.572	2	1.1
8.072	2	1.1
8.572	1	1.1



