%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y
1	1095.249871
5	926.8850672
10	717.447312
15	591.0795983
20	502.4628922
25	465.0920272
30	352.4982695



