%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y
1	315.1685503
5	247.6524174
10	208.9035284
15	151.2623691
20	148.1983699
25	118.6350257
30	108.0958981



