%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.5483	0	0.5
-6.0483	0	0.5
-5.5483	0	0.5
-5.0483	0	0.5
-4.5483	0	0.5
-4.0483	2	0.5
-3.5483	8	0.5
-3.0483	19	0.5
-2.5483	38	0.5
-2.0483	54	0.5
-1.5483	69	0.5
-1.0483	86	0.5
-0.5483	103	0.5
-0.0483	104	0.5
0.4517	101	0.5
0.9517	92	0.5
1.4517	76	0.5
1.9517	53	0.5
2.4517	38	0.5
2.9517	22	0.5
3.4517	14	0.5
3.9517	6	0.5
4.4517	0	0.5
4.9517	0	0.5
5.4517	0	0.5
5.9517	0	0.5
6.4517	0	0.5
6.9517	0	0.5
7.4517	0	0.5


