%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.4992	0	0.2
-5.9992	0	0.2
-5.4992	0	0.2
-4.9992	0	0.2
-4.4992	0	0.2
-3.9992	0	0.2
-3.4992	0	0.2
-2.9992	5	0.2
-2.4992	13	0.2
-1.9992	29	0.2
-1.4992	39	0.2
-0.9992	49	0.2
-0.4992	78	0.2
0.0008	85	0.2
0.5008	77	0.2
1.0008	62	0.2
1.5008	39	0.2
2.0008	17	0.2
2.5008	5	0.2
3.0008	0	0.2
3.5008	0	0.2
4.0008	0	0.2
4.5008	0	0.2
5.0008	0	0.2
5.5008	0	0.2
6.0008	0	0.2
6.5008	0	0.2
7.0008	0	0.2
7.5008	0	0.2

