%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.5113	0	0.2
-6.0113	0	0.2
-5.5113	0	0.2
-5.0113	0	0.2
-4.5113	0	0.2
-4.0113	0	0.2
-3.5113	0	0.2
-3.0113	2	0.2
-2.5113	20	0.2
-2.0113	64	0.2
-1.5113	119	0.2
-1.0113	155	0.2
-0.5113	194	0.2
-0.0113	193	0.2
0.4887	173	0.2
0.9887	149	0.2
1.4887	115	0.2
1.9887	86	0.2
2.4887	36	0.2
2.9887	6	0.2
3.4887	0	0.2
3.9887	0	0.2
4.4887	0	0.2
4.9887	0	0.2
5.4887	0	0.2
5.9887	0	0.2
6.4887	0	0.2
6.9887	0	0.2
7.4887	0	0.2


