%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.7605	0	0.1
-6.2605	0	0.1
-5.7605	0	0.1
-5.2605	0	0.1
-4.7605	0	0.1
-4.2605	0	0.1
-3.7605	0	0.1
-3.2605	6	0.1
-2.7605	60	0.1
-2.2605	115	0.1
-1.7605	150	0.1
-1.2605	210	0.1
-0.7605	276	0.1
-0.2605	303	0.1
0.2395	292	0.1
0.7395	263	0.1
1.2395	214	0.1
1.7395	154	0.1
2.2395	114	0.1
2.7395	75	0.1
3.2395	23	0.1
3.7395	0	0.1
4.2395	0	0.1
4.7395	0	0.1
5.2395	0	0.1
5.7395	0	0.1
6.2395	0	0.1
6.7395	0	0.1
7.2395	0	0.1
