%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.8773	0	0.2
-6.3773	0	0.2
-5.8773	0	0.2
-5.3773	0	0.2
-4.8773	0	0.2
-4.3773	0	0.2
-3.8773	0	0.2
-3.3773	0	0.2
-2.8773	5	0.2
-2.3773	35	0.2
-1.8773	71	0.2
-1.3773	104	0.2
-0.8773	145	0.2
-0.3773	156	0.2
0.1227	157	0.2
0.6227	146	0.2
1.1227	121	0.2
1.6227	84	0.2
2.1227	62	0.2
2.6227	30	0.2
3.1227	2	0.2
3.6227	0	0.2
4.1227	0	0.2
4.6227	0	0.2
5.1227	0	0.2
5.6227	0	0.2
6.1227	0	0.2
6.6227	0	0.2
7.1227	0	0.2




