%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.5076	0	0.5
-6.0076	0	0.5
-5.5076	0	0.5
-5.0076	0	0.5
-4.5076	0	0.5
-4.0076	0	0.5
-3.5076	2	0.5
-3.0076	4	0.5
-2.5076	9	0.5
-2.0076	17	0.5
-1.5076	22	0.5
-1.0076	32	0.5
-0.5076	46	0.5
-0.0076	51	0.5
0.4924	45	0.5
0.9924	40	0.5
1.4924	23	0.5
1.9924	11	0.5
2.4924	4	0.5
2.9924	2	0.5
3.4924	0	0.5
3.9924	0	0.5
4.4924	0	0.5
4.9924	0	0.5
5.4924	0	0.5
5.9924	0	0.5
6.4924	0	0.5
6.9924	0	0.5
7.4924	0	0.5

