%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.3882	0	0.1
-5.8882	0	0.1
-5.3882	0	0.1
-4.8882	0	0.1
-4.3882	0	0.1
-3.8882	0	0.1
-3.3882	0	0.1
-2.8882	0	0.1
-2.3882	10	0.1
-1.8882	23	0.1
-1.3882	36	0.1
-0.8882	51	0.1
-0.3882	62	0.1
0.1118	63	0.1
0.6118	57	0.1
1.1118	47	0.1
1.6118	31	0.1
2.1118	15	0.1
2.6118	1	0.1
3.1118	0	0.1
3.6118	0	0.1
4.1118	0	0.1
4.6118	0	0.1
5.1118	0	0.1
5.6118	0	0.1
6.1118	0	0.1
6.6118	0	0.1
7.1118	0	0.1
7.6118	0	0.1



