%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.145	0	0.5
-5.645	0	0.5
-5.145	0	0.5
-4.645	0	0.5
-4.145	0	0.5
-3.645	4	0.5
-3.145	10	0.5
-2.645	19	0.5
-2.145	32	0.5
-1.645	44	0.5
-1.145	52	0.5
-0.645	66	0.5
-0.145	75	0.5
0.355	69	0.5
0.855	64	0.5
1.355	52	0.5
1.855	41	0.5
2.355	21	0.5
2.855	11	0.5
3.355	6	0.5
3.855	1	0.5
4.355	0	0.5
4.855	0	0.5
5.355	0	0.5
5.855	0	0.5
6.355	0	0.5
6.855	0	0.5
7.355	0	0.5
7.855	0	0.5

