%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.3835	0	0.2
-5.8835	0	0.2
-5.3835	0	0.2
-4.8835	0	0.2
-4.3835	0	0.2
-3.8835	0	0.2
-3.3835	0	0.2
-2.8835	1	0.2
-2.3835	9	0.2
-1.8835	34	0.2
-1.3835	52	0.2
-0.8835	71	0.2
-0.3835	82	0.2
0.1165	84	0.2
0.6165	76	0.2
1.1165	62	0.2
1.6165	46	0.2
2.1165	20	0.2
2.6165	6	0.2
3.1165	2	0.2
3.6165	0	0.2
4.1165	0	0.2
4.6165	0	0.2
5.1165	0	0.2
5.6165	0	0.2
6.1165	0	0.2
6.6165	0	0.2
7.1165	0	0.2
7.6165	0	0.2



