%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.6263	0	0.7
-6.1263	0	0.7
-5.6263	0	0.7
-5.1263	2	0.7
-4.6263	4	0.7
-4.1263	8	0.7
-3.6263	11	0.7
-3.1263	21	0.7
-2.6263	34	0.7
-2.1263	44	0.7
-1.6263	54	0.7
-1.1263	69	0.7
-0.6263	84	0.7
-0.1263	84	0.7
0.3737	85	0.7
0.8737	76	0.7
1.3737	64	0.7
1.8737	48	0.7
2.3737	40	0.7
2.8737	26	0.7
3.3737	16	0.7
3.8737	10	0.7
4.3737	4	0.7
4.8737	0	0.7
5.3737	0	0.7
5.8737	0	0.7
6.3737	0	0.7
6.8737	0	0.7
7.3737	0	0.7

