%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-5.592	0	0.7
-5.092	0	0.7
-4.592	0	0.7
-4.092	8	0.7
-3.592	15	0.7
-3.092	23	0.7
-2.592	32	0.7
-2.092	42	0.7
-1.592	52	0.7
-1.092	60	0.7
-0.592	64	0.7
-0.092	70	0.7
0.408	75	0.7
0.908	70	0.7
1.408	60	0.7
1.908	41	0.7
2.408	30	0.7
2.908	23	0.7
3.408	14	0.7
3.908	10	0.7
4.408	7	0.7
4.908	5	0.7
5.408	0	0.7
5.908	0	0.7
6.408	0	0.7
6.908	0	0.7
7.408	0	0.7
7.908	0	0.7
8.408	0	0.7


