%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y
1	758.7398311
5	657.1925787
10	520.0445941
15	415.8471278
20	353.1335872
25	305.3406333
30	275.8597186



