%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-5.975	0	0.7
-5.475	0	0.7
-4.975	0	0.7
-4.475	0	0.7
-3.975	0	0.7
-3.475	2	0.7
-2.975	4	0.7
-2.475	6	0.7
-1.975	11	0.7
-1.475	18	0.7
-0.975	20	0.7
-0.475	22	0.7
0.025	23	0.7
0.525	22	0.7
1.025	19	0.7
1.525	15	0.7
2.025	11	0.7
2.525	7	0.7
3.025	5	0.7
3.525	3	0.7
4.025	2	0.7
4.525	0	0.7
5.025	0	0.7
5.525	0	0.7
6.025	0	0.7
6.525	0	0.7
7.025	0	0.7
7.525	0	0.7
8.025	0	0.7


