%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.6548	0	0.7
-6.1548	0	0.7
-5.6548	0	0.7
-5.1548	1	0.7
-4.6548	3	0.7
-4.1548	6	0.7
-3.6548	10	0.7
-3.1548	15	0.7
-2.6548	24	0.7
-2.1548	32	0.7
-1.6548	40	0.7
-1.1548	48	0.7
-0.6548	58	0.7
-0.1548	59	0.7
0.3452	57	0.7
0.8452	54	0.7
1.3452	48	0.7
1.8452	40	0.7
2.3452	32	0.7
2.8452	17	0.7
3.3452	9	0.7
3.8452	4	0.7
4.3452	3	0.7
4.8452	0	0.7
5.3452	0	0.7
5.8452	0	0.7
6.3452	0	0.7
6.8452	0	0.7
7.3452	0	0.7
