%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-5.198	4	1.1
-4.698	5	1.1
-4.198	8	1.1
-3.698	11	1.1
-3.198	11	1.1
-2.698	14	1.1
-2.198	15	1.1
-1.698	19	1.1
-1.198	19	1.1
-0.698	21	1.1
-0.198	22	1.1
0.302	23	1.1
0.802	23	1.1
1.302	22	1.1
1.802	20	1.1
2.302	17	1.1
2.802	11	1.1
3.302	9	1.1
3.802	8	1.1
4.302	6	1.1
4.802	4	1.1
5.302	4	1.1
5.802	3	1.1
6.302	2	1.1
6.802	1	1.1
7.302	1	1.1
7.802	1	1.1
8.302	1	1.1
8.802	1	1.1


