%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y
1	1001.90002
5	907.7291415
10	641.1075148
15	533.262603
20	494.4414342
25	384.8924769
30	383.8349038

