%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y
1	511.1734794
5	463.127113
10	327.0956708
15	272.0727566
20	252.2660378
25	196.3737127
30	195.8341346



