%% LaTeX2e file `data/3cmleerDet.dat'
%% generated by the `filecontents' environment
%% from source `3cm-leer-gauss-plot' on 2015/11/14.
%%
x y dx
-6.7995	0	0.5
-6.2995	0	0.5
-5.7995	0	0.5
-5.2995	0	0.5
-4.7995	0	0.5
-4.2995	0	0.5
-3.7995	6	0.5
-3.2995	18	0.5
-2.7995	45	0.5
-2.2995	65	0.5
-1.7995	88	0.5
-1.2995	108	0.5
-0.7995	133	0.5
-0.2995	144	0.5
0.2005	153	0.5
0.7005	148	0.5
1.2005	116	0.5
1.7005	93	0.5
2.2005	61	0.5
2.7005	44	0.5
3.2005	22	0.5
3.7005	5	0.5
4.2005	0	0.5
4.7005	0	0.5
5.2005	0	0.5
5.7005	0	0.5
6.2005	0	0.5
6.7005	0	0.5
7.2005	0	0.5

